"","XE0N","XE0P","XE0U","XE1N","XE1P","XE1U","XS0N","XS0P","XS0U","XS1N","XS1P","XS1U","YS0N","YS0P","YS0U","YS1N","YS1P","YS1U"
"32",0,0,101,0,0,397,0,0,70,0,0,180,0,0,70,0,0,181
"33",0,0,175,0,0,327,0,0,103,0,0,146,0,0,103,0,0,146
"34",0,0,64,0,0,439,0,0,47,0,0,202,141,0,3,90,0,14
"35",0,0,66,0,0,417,0,0,42,0,0,218,131,0,1,125,0,2
"36",0,0,97,0,0,431,0,0,66,0,0,169,136,0,1,99,0,0
"37",0,0,285,0,0,232,0,0,139,0,0,102,0,0,140,0,0,103
"38",0,0,159,0,0,358,0,0,92,0,0,149,0,0,91,0,0,149
"39",0,0,108,0,0,376,0,0,73,0,0,185,0,0,73,0,0,185
"40",0,0,66,0,0,441,0,0,55,0,0,192,124,0,6,105,0,13
"41",0,0,84,0,0,433,0,0,66,0,0,176,0,0,66,0,0,175
"42",0,0,114,0,0,389,0,0,62,0,0,187,0,0,62,0,0,186
"43",0,0,87,0,0,421,0,0,59,0,0,187,159,0,6,71,0,11
"44",0,0,126,0,0,390,0,0,82,0,0,160,150,0,4,78,0,9
"45",0,0,67,0,0,443,0,0,57,0,0,188,0,0,56,0,0,188
"46",0,0,87,0,0,407,0,0,60,0,0,194,151,0,2,91,0,9
"47",0,0,160,0,0,329,0,0,93,0,0,163,0,0,92,0,0,163
"48",0,0,113,0,0,426,0,0,58,0,0,173,104,0,12,81,0,34
"49",0,0,102,0,0,423,0,0,63,0,0,175,136,0,3,83,0,14
"50",0,0,82,0,0,401,0,0,66,0,0,192,160,0,3,90,0,7
"51",0,0,85,0,0,433,0,0,61,0,0,181,140,0,2,98,0,1
"52",0,0,65,0,0,442,0,0,57,0,0,190,143,0,4,76,0,23
"53",0,0,92,0,0,433,0,0,61,0,0,177,0,0,61,0,0,177
"54",0,0,74,0,0,399,0,0,44,0,0,219,0,0,44,0,0,219
"55",0,0,61,0,0,426,0,0,54,0,0,202,143,0,4,101,0,9
"56",0,0,103,0,0,392,0,0,66,0,0,187,110,0,10,114,0,18
"57",0,0,85,0,0,435,0,0,57,0,0,183,160,0,4,69,0,6
"58",0,0,164,0,0,342,0,0,85,0,0,162,0,0,85,0,0,162
"59",0,0,59,0,0,455,0,0,72,0,0,170,140,0,7,80,0,16
"60",0,0,102,0,0,422,0,0,58,0,0,181,0,0,58,0,0,181
"61",0,0,101,0,0,436,0,0,65,0,0,166,0,0,66,0,0,166
"62",0,0,93,0,0,465,0,0,53,0,0,168,131,0,8,57,0,25
"63",0,0,91,0,0,403,0,0,55,0,0,198,156,0,3,82,0,12
"64",0,0,163,0,0,332,0,0,106,0,0,146,0,0,106,0,0,146
"65",0,0,66,0,0,419,0,0,49,0,0,210,163,0,4,78,0,12
"66",0,0,186,0,0,299,0,0,114,0,0,144,0,0,113,0,0,144
"67",0,0,83,0,0,411,0,0,69,0,0,183,0,0,69,0,0,184
"68",0,0,72,0,0,468,0,0,50,0,0,180,128,0,2,94,0,6
"69",0,0,66,0,0,421,0,0,45,0,0,213,155,0,3,89,0,9
"70",0,0,70,0,0,399,0,0,66,0,0,199,0,0,66,0,0,200
"71",0,0,98,0,0,416,0,0,64,0,0,179,140,0,7,82,0,13
"72",0,0,93,0,0,386,0,0,72,0,0,189,156,0,9,78,0,18
"73",0,0,73,0,0,421,0,0,60,0,0,194,106,0,18,83,0,47
"74",0,0,45,0,0,443,0,0,38,0,0,218,129,0,2,107,0,18
"75",0,0,109,0,0,386,0,0,69,0,0,183,154,0,0,94,0,4
"76",0,0,96,0,0,371,0,0,69,0,0,197,124,0,22,70,0,51
"77",0,0,88,0,0,414,0,0,69,0,0,179,161,0,2,86,0,0
"78",0,0,104,0,0,358,0,0,63,0,0,206,144,0,19,64,0,44
"79",0,0,97,0,0,377,0,0,74,0,0,189,0,0,74,0,0,189
"80",0,0,96,0,0,403,0,0,61,0,0,189,154,0,12,58,0,27
"81",0,0,85,0,0,444,0,0,66,0,0,170,0,0,66,0,0,169
"82",0,0,94,0,0,431,0,0,62,0,0,175,0,0,62,0,0,175
"83",0,0,82,0,0,451,0,0,45,0,0,188,0,0,46,0,0,189
"84",0,0,84,0,0,415,0,0,55,0,0,196,149,0,5,84,0,12
"85",0,0,86,0,0,406,0,0,78,0,0,177,141,0,4,96,0,13
"86",0,0,101,0,0,373,0,0,66,0,0,197,175,0,5,61,0,21
"87",0,0,107,0,0,386,0,0,62,0,0,192,148,0,9,67,0,30
"88",0,0,82,0,0,419,0,0,58,0,0,191,151,0,1,87,0,10
"89",0,0,65,0,0,425,0,0,48,0,0,208,139,0,3,101,0,10
"90",0,0,110,0,0,401,0,0,76,0,0,169,146,0,16,66,0,17
"91",0,0,73,0,0,420,0,0,50,0,0,205,139,0,5,92,0,18
"92",0,0,92,0,0,380,0,0,69,0,0,195,0,0,69,0,0,195
"93",0,0,101,0,0,413,0,0,74,0,0,169,157,0,1,79,0,5
"94",0,0,57,0,0,428,0,0,44,0,0,214,138,0,2,114,0,5
"95",0,0,238,0,0,267,0,0,142,0,0,105,0,0,142,0,0,105
"96",0,0,102,0,0,385,0,0,79,0,0,177,0,0,79,0,0,177
"97",0,0,109,0,0,417,0,0,81,0,0,155,143,0,14,60,0,20
"98",0,0,82,0,0,434,0,0,54,0,0,188,0,0,54,0,0,188
"99",0,0,74,0,0,414,0,0,58,0,0,198,0,0,58,0,0,198
"100",0,0,62,0,0,391,0,0,58,0,0,215,131,0,6,124,0,13
"101",0,0,68,0,0,416,0,0,48,0,0,209,118,0,12,78,0,50
