"","frqX","frqY","model","h","r","s"
"1",0.587217043941411,0,"auto.and.nonparX","0","0.4","0"
"2",0.61808367071525,0,"auto.and.nonparX","0","0.4","0"
"3",0.516,0,"auto.and.nonparX","0","0.4","0"
"4",0.384718498659517,0,"auto.and.nonparX","0","0.4","0"
"5",0.292847503373819,0,"auto.and.nonparX","0","0.4","0"
"6",0.474103585657371,0,"auto.and.nonparX","0","0.4","0"
"7",0.251673360107095,0,"auto.and.nonparX","0","0.4","0"
"8",0.351134846461949,0,"auto.and.nonparX","0","0.4","0"
"9",0.120967741935484,0,"auto.and.nonparX","0","0.4","0"
"10",0.373509933774834,0,"auto.and.nonparX","0","0.4","0"
"11",0.0066577896138482,0,"auto.and.nonparX","0","0.4","0"
"12",0.728859060402685,0,"auto.and.nonparX","0","0.4","0"
"13",0.645033112582782,0,"auto.and.nonparX","0","0.4","0"
"14",0.783006535947712,0,"auto.and.nonparX","0","0.4","0"
"15",0.438005390835579,0,"auto.and.nonparX","0","0.4","0"
"16",0.939839572192513,0,"auto.and.nonparX","0","0.4","0"
"17",0.633557046979866,0,"auto.and.nonparX","0","0.4","0"
"18",0.831134564643799,0,"auto.and.nonparX","0","0.4","0"
"19",0.517426273458445,0,"auto.and.nonparX","0","0.4","0"
"20",0.766268260292165,0,"auto.and.nonparX","0","0.4","0"
"21",0.413071895424837,0,"auto.and.nonparX","0","0.4","0"
"22",0.304993252361673,0,"auto.and.nonparX","0","0.4","0"
"23",0.195973154362416,0,"auto.and.nonparX","0","0.4","0"
"24",0.422872340425532,0,"auto.and.nonparX","0","0.4","0"
"25",0.763157894736842,0,"auto.and.nonparX","0","0.4","0"
"26",0.750673854447439,0,"auto.and.nonparX","0","0.4","0"
"27",0.606905710491368,0,"auto.and.nonparX","0","0.4","0"
"28",0.19631093544137,0,"auto.and.nonparX","0","0.4","0"
"29",0.291327913279133,0,"auto.and.nonparX","0","0.4","0"
"30",0.50067842605156,0,"auto.and.nonparX","0","0.4","0"
"31",0.764861294583884,0,"auto.and.nonparX","0","0.4","0"
"32",0.2456608811749,0,"auto.and.nonparX","0","0.4","0"
"33",0.553333333333333,0,"auto.and.nonparX","0","0.4","0"
"34",0.432576769025367,0,"auto.and.nonparX","0","0.4","0"
"35",0.374167776298269,0,"auto.and.nonparX","0","0.4","0"
"36",0.456,0,"auto.and.nonparX","0","0.4","0"
"37",0.915006640106242,0,"auto.and.nonparX","0","0.4","0"
"38",0.460212201591512,0,"auto.and.nonparX","0","0.4","0"
"39",0.293640054127199,0,"auto.and.nonparX","0","0.4","0"
