"","frqX","frqY","model","h","r","s"
"173",0.100263852242744,0.159836065573771,"auto.and.parX","0.5","0.1","0"
"174",0.853137516688919,0.892430278884462,"auto.and.parX","0.5","0.1","0"
"175",0.104849279161206,0.0632911392405063,"auto.and.parX","0.5","0.1","0"
"176",0.0215633423180593,0.0466926070038911,"auto.and.parX","0.5","0.1","0"
"177",0.128032345013477,0.101167315175097,"auto.and.parX","0.5","0.1","0"
"178",0.253369272237197,0.255813953488372,"auto.and.parX","0.5","0.1","0"
"179",0.11096256684492,0.0632411067193676,"auto.and.parX","0.5","0.1","0"
"180",0.0213618157543391,0.0281124497991968,"auto.and.parX","0.5","0.1","0"
"181",0.490066225165563,0.510204081632653,"auto.and.parX","0.5","0.1","0"
"182",0.0268096514745308,0.0316205533596838,"auto.and.parX","0.5","0.1","0"
"183",0.161725067385445,0.178988326848249,"auto.and.parX","0.5","0.1","0"
"184",0.0187667560321716,0.0395256916996047,"auto.and.parX","0.5","0.1","0"
"185",0.122994652406417,0.115079365079365,"auto.and.parX","0.5","0.1","0"
"186",0.138482023968043,0.125506072874494,"auto.and.parX","0.5","0.1","0"
"187",0.545454545454545,0.442687747035573,"auto.and.parX","0.5","0.1","0"
"188",0.274064171122995,0.261904761904762,"auto.and.parX","0.5","0.1","0"
