"","frqX","frqY","model","h","r","s"
"1",0.503373819163293,0,"auto.and.nonparX","0","0.2","0"
"2",0.174966352624495,0,"auto.and.nonparX","0","0.2","0"
"3",0.573490813648294,0,"auto.and.nonparX","0","0.2","0"
"4",0.618037135278515,0,"auto.and.nonparX","0","0.2","0"
"5",0.812911725955204,0,"auto.and.nonparX","0","0.2","0"
"6",0.619623655913978,0,"auto.and.nonparX","0","0.2","0"
"7",0.151832460732984,0,"auto.and.nonparX","0","0.2","0"
"8",0.819736842105263,0,"auto.and.nonparX","0","0.2","0"
"9",0.745072273324573,0,"auto.and.nonparX","0","0.2","0"
"10",0.34765625,0,"auto.and.nonparX","0","0.2","0"
"11",0.766666666666667,0,"auto.and.nonparX","0","0.2","0"
"12",0.832439678284182,0,"auto.and.nonparX","0","0.2","0"
"13",0.415446071904128,0,"auto.and.nonparX","0","0.2","0"
"14",0.542372881355932,0,"auto.and.nonparX","0","0.2","0"
"15",0.649402390438247,0,"auto.and.nonparX","0","0.2","0"
"16",0.568364611260054,0,"auto.and.nonparX","0","0.2","0"
"17",0.717506631299735,0,"auto.and.nonparX","0","0.2","0"
"18",0.883845126835781,0,"auto.and.nonparX","0","0.2","0"
"19",0.729166666666667,0,"auto.and.nonparX","0","0.2","0"
"20",0.615894039735099,0,"auto.and.nonparX","0","0.2","0"
"21",0.68758344459279,0,"auto.and.nonparX","0","0.2","0"
"22",0.691790040376851,0,"auto.and.nonparX","0","0.2","0"
"23",0.0847913862718708,0,"auto.and.nonparX","0","0.2","0"
"24",0.24635761589404,0,"auto.and.nonparX","0","0.2","0"
"25",0.077027027027027,0,"auto.and.nonparX","0","0.2","0"
"26",0.531459170013387,0,"auto.and.nonparX","0","0.2","0"
"27",0.476255088195387,0,"auto.and.nonparX","0","0.2","0"
"28",0.637333333333333,0,"auto.and.nonparX","0","0.2","0"
"29",0.324763193504736,0,"auto.and.nonparX","0","0.2","0"
"30",0.322666666666667,0,"auto.and.nonparX","0","0.2","0"
"31",0.844940867279895,0,"auto.and.nonparX","0","0.2","0"
"32",0.219676549865229,0,"auto.and.nonparX","0","0.2","0"
"33",0.6,0,"auto.and.nonparX","0","0.2","0"
"34",0.443699731903485,0,"auto.and.nonparX","0","0.2","0"
"35",0.293640054127199,0,"auto.and.nonparX","0","0.2","0"
"36",0.734584450402145,0,"auto.and.nonparX","0","0.2","0"
"37",0.0745257452574526,0,"auto.and.nonparX","0","0.2","0"
"38",0.755047106325707,0,"auto.and.nonparX","0","0.2","0"
"39",0.349206349206349,0,"auto.and.nonparX","0","0.2","0"
"40",0.476501305483029,0,"auto.and.nonparX","0","0.2","0"
"41",0.288384512683578,0,"auto.and.nonparX","0","0.2","0"
"42",0.386666666666667,0,"auto.and.nonparX","0","0.2","0"
"43",0.746367239101717,0,"auto.and.nonparX","0","0.2","0"
"44",0.510695187165775,0,"auto.and.nonparX","0","0.2","0"
"45",0.849865951742627,0,"auto.and.nonparX","0","0.2","0"
"46",0.137602179836512,0,"auto.and.nonparX","0","0.2","0"
"47",0.186577181208054,0,"auto.and.nonparX","0","0.2","0"
"48",0.28665785997358,0,"auto.and.nonparX","0","0.2","0"
"49",0.883134130146082,0,"auto.and.nonparX","0","0.2","0"
"50",0.558201058201058,0,"auto.and.nonparX","0","0.2","0"
"51",0.56970509383378,0,"auto.and.nonparX","0","0.2","0"
"52",0.755735492577598,0,"auto.and.nonparX","0","0.2","0"
"53",0.751660026560425,0,"auto.and.nonparX","0","0.2","0"
"54",0.384105960264901,0,"auto.and.nonparX","0","0.2","0"
"55",0.255689424364123,0,"auto.and.nonparX","0","0.2","0"
"56",0.693633952254642,0,"auto.and.nonparX","0","0.2","0"
"57",0.345953002610966,0,"auto.and.nonparX","0","0.2","0"
"58",0.348118279569892,0,"auto.and.nonparX","0","0.2","0"
"59",0.665757162346521,0,"auto.and.nonparX","0","0.2","0"
"60",0.728859060402685,0,"auto.and.nonparX","0","0.2","0"
"61",0.373670212765957,0,"auto.and.nonparX","0","0.2","0"
"62",0.300395256916996,0,"auto.and.nonparX","0","0.2","0"
"63",0.155792276964048,0,"auto.and.nonparX","0","0.2","0"
"64",0.458885941644562,0,"auto.and.nonparX","0","0.2","0"
"65",0.422972972972973,0,"auto.and.nonparX","0","0.2","0"
"66",0.455746367239102,0,"auto.and.nonparX","0","0.2","0"
"67",0.0772303595206391,0,"auto.and.nonparX","0","0.2","0"
"68",0.410526315789474,0,"auto.and.nonparX","0","0.2","0"
"69",0.520161290322581,0,"auto.and.nonparX","0","0.2","0"
"70",0.334677419354839,0,"auto.and.nonparX","0","0.2","0"
"71",0.0499325236167341,0,"auto.and.nonparX","0","0.2","0"
"72",0.200531208499336,0,"auto.and.nonparX","0","0.2","0"
"73",0.511348464619493,0,"auto.and.nonparX","0","0.2","0"
"74",0.897877984084881,0,"auto.and.nonparX","0","0.2","0"
"75",0.203187250996016,0,"auto.and.nonparX","0","0.2","0"
"76",0.313672922252011,0,"auto.and.nonparX","0","0.2","0"
"77",0.097165991902834,0,"auto.and.nonparX","0","0.2","0"
"78",0.0251989389920424,0,"auto.and.nonparX","0","0.2","0"
"79",0.497340425531915,0,"auto.and.nonparX","0","0.2","0"
"80",0.205093833780161,0,"auto.and.nonparX","0","0.2","0"
"81",0.533420707732634,0,"auto.and.nonparX","0","0.2","0"
"82",0.614973262032086,0,"auto.and.nonparX","0","0.2","0"
"83",0.387837837837838,0,"auto.and.nonparX","0","0.2","0"
"84",0.836195508586526,0,"auto.and.nonparX","0","0.2","0"
"85",0.202684563758389,0,"auto.and.nonparX","0","0.2","0"
"86",0.518024032042724,0,"auto.and.nonparX","0","0.2","0"
"87",0.377358490566038,0,"auto.and.nonparX","0","0.2","0"
"88",0.0225464190981432,0,"auto.and.nonparX","0","0.2","0"
"89",0.825503355704698,0,"auto.and.nonparX","0","0.2","0"
"90",0.154460719041278,0,"auto.and.nonparX","0","0.2","0"
"91",0.787919463087248,0,"auto.and.nonparX","0","0.2","0"
"92",0.655263157894737,0,"auto.and.nonparX","0","0.2","0"
"93",0.0884718498659517,0,"auto.and.nonparX","0","0.2","0"
"94",0.689008042895442,0,"auto.and.nonparX","0","0.2","0"
"95",0.317139001349528,0,"auto.and.nonparX","0","0.2","0"
"96",0.762096774193548,0,"auto.and.nonparX","0","0.2","0"
"97",0.439153439153439,0,"auto.and.nonparX","0","0.2","0"
"98",0.217741935483871,0,"auto.and.nonparX","0","0.2","0"
"99",0.846666666666667,0,"auto.and.nonparX","0","0.2","0"
"100",0.545576407506702,0,"auto.and.nonparX","0","0.2","0"
"101",0.518218623481781,0,"auto.and.nonparX","0.5","0.2","0"
"102",0.601876675603217,0,"auto.and.nonparX","0.5","0.2","0"
"103",0.502666666666667,0,"auto.and.nonparX","0.5","0.2","0"
"104",0.391304347826087,0,"auto.and.nonparX","0.5","0.2","0"
"105",0.484563758389262,0,"auto.and.nonparX","0.5","0.2","0"
"106",0.423728813559322,0,"auto.and.nonparX","0.5","0.2","0"
"107",0.675496688741722,0,"auto.and.nonparX","0.5","0.2","0"
"108",0.549933422103862,0,"auto.and.nonparX","0.5","0.2","0"
"109",0.580428954423593,0,"auto.and.nonparX","0.5","0.2","0"
"110",0.840213049267643,0,"auto.and.nonparX","0.5","0.2","0"
"111",0.414666666666667,0,"auto.and.nonparX","0.5","0.2","0"
"112",0.547803617571059,0,"auto.and.nonparX","0.5","0.2","0"
"113",0.684281842818428,0,"auto.and.nonparX","0.5","0.2","0"
"114",0.612299465240642,0,"auto.and.nonparX","0.5","0.2","0"
"115",0.702842377260982,0,"auto.and.nonparX","0.5","0.2","0"
"116",0.733509234828496,0,"auto.and.nonparX","0.5","0.2","0"
"117",0.351206434316354,0,"auto.and.nonparX","0.5","0.2","0"
"118",0.558201058201058,0,"auto.and.nonparX","0.5","0.2","0"
"119",0.714093959731544,0,"auto.and.nonparX","0.5","0.2","0"
"120",0.221628838451268,0,"auto.and.nonparX","0.5","0.2","0"
"121",0.136363636363636,0,"auto.and.nonparX","0.5","0.2","0"
"122",0.697889182058048,0,"auto.and.nonparX","0.5","0.2","0"
"123",0.554362416107383,0,"auto.and.nonparX","0.5","0.2","0"
"124",0.358090185676393,0,"auto.and.nonparX","0.5","0.2","0"
"125",0.193464052287582,0,"auto.and.nonparX","0.5","0.2","0"
"126",0.0836707152496626,0,"auto.and.nonparX","0.5","0.2","0"
"127",0.503337783711616,0,"auto.and.nonparX","0.5","0.2","0"
"128",0.688829787234043,0,"auto.and.nonparX","0.5","0.2","0"
"129",0.182795698924731,0,"auto.and.nonparX","0.5","0.2","0"
"130",0.440789473684211,0,"auto.and.nonparX","0.5","0.2","0"
"131",0.18230563002681,0,"auto.and.nonparX","0.5","0.2","0"
"132",0.201333333333333,0,"auto.and.nonparX","0.5","0.2","0"
"133",0.74798927613941,0,"auto.and.nonparX","0.5","0.2","0"
"134",0.428381962864721,0,"auto.and.nonparX","0.5","0.2","0"
"135",0.382470119521912,0,"auto.and.nonparX","0.5","0.2","0"
"136",0.179865771812081,0,"auto.and.nonparX","0.5","0.2","0"
"137",0.311432325886991,0,"auto.and.nonparX","0.5","0.2","0"
"138",0.233243967828418,0,"auto.and.nonparX","0.5","0.2","0"
"139",0.305555555555556,0,"auto.and.nonparX","0.5","0.2","0"
"140",0.0777479892761394,0,"auto.and.nonparX","0.5","0.2","0"
"141",0.822045152722444,0,"auto.and.nonparX","0.5","0.2","0"
"142",0.290106951871658,0,"auto.and.nonparX","0.5","0.2","0"
"143",0.58421052631579,0,"auto.and.nonparX","0.5","0.2","0"
"144",0.203778677462888,0,"auto.and.nonparX","0.5","0.2","0"
"145",0.334231805929919,0,"auto.and.nonparX","0.5","0.2","0"
"146",0.312584573748309,0,"auto.and.nonparX","0.5","0.2","0"
"147",0.348868175765646,0,"auto.and.nonparX","0.5","0.2","0"
"148",0.382749326145553,0,"auto.and.nonparX","0.5","0.2","0"
"149",0.360052562417871,0,"auto.and.nonparX","0.5","0.2","0"
"150",0.36737400530504,0,"auto.and.nonparX","0.5","0.2","0"
"151",0.210666666666667,0,"auto.and.nonparX","0.5","0.2","0"
"152",0.263157894736842,0,"auto.and.nonparX","0.5","0.2","0"
"153",0.328877005347594,0,"auto.and.nonparX","0.5","0.2","0"
"154",0.436918990703851,0,"auto.and.nonparX","0.5","0.2","0"
"155",0.393530997304582,0,"auto.and.nonparX","0.5","0.2","0"
"156",0.132450331125828,0,"auto.and.nonparX","0.5","0.2","0"
"157",0.316,0,"auto.and.nonparX","0.5","0.2","0"
"158",0.424932975871314,0,"auto.and.nonparX","0.5","0.2","0"
"159",0.752,0,"auto.and.nonparX","0.5","0.2","0"
"160",0.200267022696929,0,"auto.and.nonparX","0.5","0.2","0"
"161",0.439353099730458,0,"auto.and.nonparX","0.5","0.2","0"
"162",0.51006711409396,0,"auto.and.nonparX","0.5","0.2","0"
"163",0.736495388669302,0,"auto.and.nonparX","0.5","0.2","0"
"164",0.537634408602151,0,"auto.and.nonparX","0.5","0.2","0"
"165",0.362183754993342,0,"auto.and.nonparX","0.5","0.2","0"
"166",0.468791500664011,0,"auto.and.nonparX","0.5","0.2","0"
"167",0.751633986928105,0,"auto.and.nonparX","0.5","0.2","0"
"168",0.443105756358768,0,"auto.and.nonparX","0.5","0.2","0"
"169",0.486737400530504,0,"auto.and.nonparX","0.5","0.2","0"
"170",0.754993342210386,0,"auto.and.nonparX","0.5","0.2","0"
"171",0.383798140770252,0,"auto.and.nonparX","0.5","0.2","0"
"172",0.398427260812582,0,"auto.and.nonparX","0.5","0.2","0"
"173",0.322147651006711,0,"auto.and.nonparX","0.5","0.2","0"
"174",0.686922060766182,0,"auto.and.nonparX","0.5","0.2","0"
"175",0.144385026737968,0,"auto.and.nonparX","0.5","0.2","0"
"176",0.344647519582245,0,"auto.and.nonparX","0.5","0.2","0"
"177",0.356291390728477,0,"auto.and.nonparX","0.5","0.2","0"
"178",0.598657718120805,0,"auto.and.nonparX","0.5","0.2","0"
"179",0.578666666666667,0,"auto.and.nonparX","0.5","0.2","0"
"180",0.57687074829932,0,"auto.and.nonparX","0.5","0.2","0"
"181",0.944517833553501,0,"auto.and.nonparX","0.5","0.2","0"
"182",0.815363881401617,0,"auto.and.nonparX","0.5","0.2","0"
"183",0.684636118598383,0,"auto.and.nonparX","0.5","0.2","0"
"184",0.264705882352941,0,"auto.and.nonparX","0.5","0.2","0"
"185",0.648648648648649,0,"auto.and.nonparX","0.5","0.2","0"
"186",0.661803713527852,0,"auto.and.nonparX","0.5","0.2","0"
"187",0.364,0,"auto.and.nonparX","0.5","0.2","0"
"188",0.583220568335589,0,"auto.and.nonparX","0.5","0.2","0"
